"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"CP"
"2280";"33003017093P4";"ARTES / MÚSICA";"ARTE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP";"ARTES VISUAIS";"MESTRADO/DOUTORADO";0,48219696969697
"2281";"33003017094P0";"ARTES / MÚSICA";"ARTE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP";"ARTES DA CENA";"MESTRADO/DOUTORADO";0,386111111111111
"2282";"33003017095P7";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP";"ARQUITETURA, TECNOLOGIA E CIDADE";"MESTRADO/DOUTORADO";0,458
"2283";"33003017096P3";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP";"SAÚDE, INTERDISCIPLINARIDADE E REABILITAÇÃO";"MESTRADO/DOUTORADO";0,518939393939394
"2284";"33003017097P0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,631060606060606
"2285";"33003017098P6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5984375
"2286";"33003017170P9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,45
"2287";"33003017171P5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,393478260869565
"2288";"33003017172P1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,362121212121212
"2289";"33003017173P8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,434027777777778
"2290";"33003025001P8";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP/LI";"TECNOLOGIA";"MESTRADO/DOUTORADO";0,465656565656566
"2291";"33003025002P4";"NUTRIÇÃO";"NUTR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP/LI";"CIÊNCIAS DA NUTRIÇÃO E DO ESPORTE E METABOLISMO";"MESTRADO/DOUTORADO";0,454333333333333
"2292";"33003025003P0";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"SP";"UNICAMP/LI";"ENGENHARIA DE PRODUÇÃO E DE MANUFATURA";"MESTRADO";0,463709677419355
"2293";"33003025004P7";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUDESTE";"SP";"UNICAMP/LI";"INTERDISCIPLINAR EM CIÊNCIAS HUMANAS E SOCIAIS APLICADAS";"MESTRADO";0,501470588235294
"2294";"33003025005P3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458333333333333
"2295";"33003033001P3";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"5";"SUDESTE";"SP";"UNICAMP/PI";"BIOLOGIA BUCO-DENTAL";"MESTRADO/DOUTORADO";0,543859649122807
"2296";"33003033003P6";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP/PI";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,473684210526316
"2297";"33003033004P2";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP/PI";"MATERIAIS DENTÁRIOS";"MESTRADO/DOUTORADO";0,548148148148148
"2298";"33003033005P9";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP/PI";"RADIOLOGIA ODONTOLÓGICA";"MESTRADO/DOUTORADO";0,599479166666667
"2299";"33003033008P8";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1993;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP/PI";"CLÍNICA ODONTOLÓGICA";"MESTRADO/DOUTORADO";0,458088235294118
"2300";"33003033009P4";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1999;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP/PI";"ESTOMATOPATOLOGIA";"MESTRADO/DOUTORADO";0,516666666666667
"2301";"33003033010P2";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";2003;"PROFISSIONAL";"5";"SUDESTE";"SP";"UNICAMP/PI";"ODONTOLOGIA EM SAÚDE COLETIVA";"MESTRADO PROF.";0,443421052631579
"2302";"33004013063P4";"ARTES / MÚSICA";"ARTE";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP";"ARTES";"MESTRADO/DOUTORADO";0,321428571428571
"2303";"33004013066P3";"ARTES / MÚSICA";"ARTE";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP";"MÚSICA";"MESTRADO/DOUTORADO";0,384848484848485
"2304";"33004013068P6";"GEOGRAFIA";"GEOG";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"SP";"UNESP";"DESENVOLVIMENTO TERRITORIAL NA AMÉRICA LATINA E CARIBE";"MESTRADO";0,457051282051282
"2305";"33004013069P2";"CIÊNCIAS AMBIENTAIS";"CAMB";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNESP/IS";"GESTÃO E REGULAÇÃO DE RECURSOS HÍDRICOS - PROFÁGUA";"MESTRADO PROF.";0,654761904761905
"2306";"33004021011P0";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ARAÇ";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,394444444444444
"2307";"33004021073P5";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1993;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ARAÇ";"CIÊNCIA ODONTOLOGICA";"MESTRADO/DOUTORADO";0,424074074074074
"2308";"33004021074P1";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/ARAÇ";"ODONTOLOGIA PREVENTIVA E SOCIAL";"MESTRADO/DOUTORADO";0,442307692307692
"2309";"33004021075P8";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/ARAÇ";"CIÊNCIA ANIMAL";"MESTRADO/DOUTORADO";0,494047619047619
"2310";"33004030009P4";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/ARAR";"LINGUÍSTICA E LÍNGUA PORTUGUESA";"MESTRADO/DOUTORADO";0,445535714285714
"2311";"33004030010P2";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ARAR";"CIÊNCIAS ODONTOLÓGICAS";"MESTRADO/DOUTORADO";0,522857142857143
"2312";"33004030016P0";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ARAR";"ESTUDOS LITERÁRIOS";"MESTRADO/DOUTORADO";0,36489898989899
"2313";"33004030017P7";"SOCIOLOGIA";"SOCI";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/ARAR";"CIÊNCIAS SOCIIAIS";"MESTRADO/DOUTORADO";0,386309523809524
"2314";"33004030055P6";"CIÊNCIA DE ALIMENTOS";"CALIM";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/ARAR";"ALIMENTOS E NUTRIÇÃO";"MESTRADO/DOUTORADO";0,45875
"2315";"33004030059P1";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/ARAR";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,41969696969697
"2316";"33004030072P8";"QUÍMICA";"QUIM";"ESTADUAL";"PÚBLICA";1993;"ACADÊMICO";"7";"SUDESTE";"SP";"UNESP/ARAR";"QUÍMICA";"MESTRADO/DOUTORADO";0,380429292929293
"2317";"33004030077P0";"BIOTECNOLOGIA";"BIOT";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ARAR";"BIOTECNOLOGIA";"MESTRADO/DOUTORADO";0,518965517241379
"2318";"33004030078P6";"FARMÁCIA";"FARM";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ARAR";"CIÊNCIAS FARMACÊUTICAS";"MESTRADO/DOUTORADO";0,366
"2319";"33004030079P2";"EDUCAÇÃO";"EDUC";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/ARAR";"EDUCAÇÃO ESCOLAR";"MESTRADO/DOUTORADO";0,456395348837209
"2320";"33004030080P0";"ECONOMIA";"ECON";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"3";"SUDESTE";"SP";"UNESP/ARAR";"ECONOMIA";"MESTRADO";0,346296296296296
"2321";"33004030081P7";"FARMÁCIA";"FARM";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/ARAR";"BIOCIÊNCIAS E BIOTECNOLOGIA APLICADAS À FARMÁCIA";"MESTRADO/DOUTORADO";0,576984126984127
"2322";"33004030082P3";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ARAR";"REABILITAÇÃO ORAL";"MESTRADO/DOUTORADO";0,3675
"2323";"33004030083P0";"EDUCAÇÃO";"EDUC";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNESP/ARAR";"EDUCAÇÃO SEXUAL";"MESTRADO PROF.";0,522
"2324";"33004030170P0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,527536231884058
"2325";"33004048018P5";"HISTÓRIA";"HIST";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/ASS";"HISTÓRIA";"MESTRADO/DOUTORADO";0,452536231884058
"2326";"33004048019P1";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1979;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/ASS";"LETRAS";"MESTRADO/DOUTORADO";0,387
"2327";"33004048021P6";"PSICOLOGIA";"PSICO";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/ASS";"PSICOLOGIA";"MESTRADO/DOUTORADO";0,447222222222222
"2328";"33004048023P9";"BIODIVERSIDADE";"BIOD";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"SP";"UNESP/ASS";"BIOCIÊNCIAS";"MESTRADO";0,487666666666667
"2329";"33004056079P0";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/BAU";"EDUCAÇÃO PARA A CIÊNCIA";"MESTRADO/DOUTORADO";0,459146341463415
"2330";"33004056080P8";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BAU";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,413888888888889
"2331";"33004056081P4";"COMUNICAÇÃO E INFORMAÇÃO";"31";"ESTADUAL";"PÚBLICA";2001;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BAU";"COMUNICAÇÃO";"MESTRADO/DOUTORADO";0,428333333333333
"2332";"33004056082P0";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"ESTADUAL";"PÚBLICA";1999;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BAU";"DESIGN";"MESTRADO/DOUTORADO";0,406111111111111
"2333";"33004056083P7";"MATERIAIS";"MATE";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/BAU";"CIÊNCIA E TECNOLOGIA DE MATERIAIS";"MESTRADO/DOUTORADO";0,547222222222222
"2334";"33004056085P0";"PSICOLOGIA";"PSICO";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BAU";"PSICOLOGIA DO DESENVOLVIMENTO E APRENDIZAGEM";"MESTRADO/DOUTORADO";0,389035087719298
"2335";"33004056086P6";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BAU";"ENGENHARIA DE PRODUÇÃO";"MESTRADO/DOUTORADO";0,54047619047619
"2336";"33004056087P2";"ENGENHARIAS IV";"ENGIV";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BAU";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,415740740740741
"2337";"33004056088P9";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2008;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNESP/BAU";"MÍDIA E TECNOLOGIA";"MESTRADO PROF.";0,378985507246377
"2338";"33004056089P5";"ENGENHARIAS I";"ENGI";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BAU";"ENGENHARIA CIVIL E AMBIENTAL";"MESTRADO/DOUTORADO";0,445175438596491
"2339";"33004056090P3";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"SP";"UNESP/BAU";"ARQUITETURA E URBANISMO";"MESTRADO";0,366666666666667
"2340";"33004056091P0";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNESP/BAU";"DOCÊNCIA PARA A EDUCAÇÃO BÁSICA";"MESTRADO PROF.";0,417
"2341";"33004056092P6";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BAU";"MÍDIA E TECNOLOGIA";"DOUTORADO";0,384375
"2342";"33004064006P8";"MEDICINA III";"MEDIII";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"BASES GERAIS DA CIRURGIA";"MESTRADO/DOUTORADO";0,423188405797101
"2343";"33004064012P8";"BIODIVERSIDADE";"BIOD";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"CIÊNCIAS BIOLÓGICAS (ZOOLOGIA)";"MESTRADO/DOUTORADO";0,44040404040404
"2344";"33004064014P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"AGRONOMIA (HORTICULTURA)";"MESTRADO/DOUTORADO";0,409166666666667
"2345";"33004064020P0";"MEDICINA I";"MEDI";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"FISIOPATOLOGIA EM CLÍNICA MÉDICA";"MESTRADO/DOUTORADO";0,570208333333333
"2346";"33004064021P7";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"AGRONOMIA (ENERGIA NA AGRICULTURA)";"MESTRADO/DOUTORADO";0,450520833333333
"2347";"33004064022P3";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"MEDICINA VETERINÁRIA";"MESTRADO/DOUTORADO";0,558333333333333
"2348";"33004064025P2";"BIODIVERSIDADE";"BIOD";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"CIÊNCIAS BIOLÓGICAS (BOTÂNICA)";"MESTRADO/DOUTORADO";0,384313725490196
"2349";"33004064026P9";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/BOT";"CIÊNCIAS BIOLÓGICAS (GENÉTICA)";"MESTRADO/DOUTORADO";0,473765432098765
"2350";"33004064034P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"AGRONOMIA (PROTEÇÃO DE PLANTAS)";"MESTRADO/DOUTORADO";0,466666666666667
"2351";"33004064038P7";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"AGRONOMIA (IRRIGAÇÃO E DRENAGEM)";"MESTRADO/DOUTORADO";0,420486111111111
"2352";"33004064039P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"AGRONOMIA (AGRICULTURA)";"MESTRADO/DOUTORADO";0,344257703081232
"2353";"33004064048P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/BOT";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,369565217391304
"2354";"33004064052P0";"CIÊNCIAS BIOLÓGICAS II";"CBII";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"FARMACOLOGIA E BIOTECNOLOGIA";"MESTRADO/DOUTORADO";0,543859649122807
"2355";"33004064056P5";"MEDICINA II";"MEDII";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"PATOLOGIA";"MESTRADO/DOUTORADO";0,602777777777778
"2356";"33004064065P4";"MEDICINA II";"MEDII";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"DOENÇAS TROPICAIS";"MESTRADO/DOUTORADO";0,514015151515152
"2357";"33004064076P6";"MEDICINA III";"MEDIII";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"ANESTESIOLOGIA";"MESTRADO/DOUTORADO";0,541666666666667
"2358";"33004064077P2";"MEDICINA III";"MEDIII";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"GINECOLOGIA, OBSTETRÍCIA E MASTOLOGIA";"MESTRADO/DOUTORADO";0,621111111111111
"2359";"33004064078P9";"SAÚDE COLETIVA";"SCOL";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"SAÚDE COLETIVA";"MESTRADO/DOUTORADO";0,417307692307692
"2360";"33004064079P5";"BIOTECNOLOGIA";"BIOT";"ESTADUAL";"PÚBLICA";2000;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNESP/BOT";"PESQUISA E DESENVOLVIMENTO (BIOTECNOLOGIA MÉDICA)";"MESTRADO PROF.";0,479761904761905
"2361";"33004064080P3";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"BIOLOGIA GERAL E APLICADA";"MESTRADO/DOUTORADO";0,501626016260163
"2362";"33004064081P0";"ENFERMAGEM";"ENFE";"ESTADUAL";"PÚBLICA";2006;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNESP/BOT";"ENFERMAGEM";"MESTRADO PROF.";0,391666666666667
"2363";"33004064082P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"CIÊNCIA FLORESTAL";"MESTRADO/DOUTORADO";0,424494949494949
"2364";"33004064083P2";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"BIOMETRIA";"MESTRADO/DOUTORADO";0,572619047619048
"2365";"33004064085P5";"ENFERMAGEM";"ENFE";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"ENFERMAGEM";"MESTRADO/DOUTORADO";0,416346153846154
"2366";"33004064086P1";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/BOT";"BIOTECNOLOGIA ANIMAL";"MESTRADO/DOUTORADO";0,442857142857143
"2367";"33004064087P8";"BIOTECNOLOGIA";"BIOT";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"BIOTECNOLOGIA";"MESTRADO/DOUTORADO";0,477083333333333
"2368";"33004064088P4";"MEDICINA I";"MEDI";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNESP/BOT";"MEDICINA";"MESTRADO PROF.";0,519722222222222
"2369";"33004064089P0";"MEDICINA II";"MEDII";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNESP/BOT";"PESQUISA CLÍNICA";"MESTRADO PROF.";0,481140350877193
"2370";"33004064090P9";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/BOT";"ANIMAIS SELVAGENS";"MESTRADO/DOUTORADO";0,501111111111111
"2371";"33004072013P0";"HISTÓRIA";"HIST";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/FR";"HISTÓRIA";"MESTRADO/DOUTORADO";0,377564102564103
"2372";"33004072067P2";"SERVIÇO SOCIAL";"SSOC";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/FR";"SERVIÇO SOCIAL";"MESTRADO/DOUTORADO";0,40952380952381
"2373";"33004072068P9";"DIREITO";"DIRE";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/FR";"DIREITO";"MESTRADO";0,382777777777778
"2374";"33004072069P5";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNESP/FR";"PLANEJAMENTO E ANÁLISE DE POLÍTICAS PÚBLICAS";"MESTRADO PROF.";0,426
"2375";"33004080027P6";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/GUAR";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,392
"2376";"33004080051P4";"ASTRONOMIA / FÍSICA";"AFIS";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/GUAR";"FÍSICA";"MESTRADO/DOUTORADO";0,435
"2377";"33004080052P0";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNESP/GUAR";"ENGENHARIA DE PRODUÇÃO";"MESTRADO PROF.";0,406410256410256
"2378";"33004080053P7";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUDESTE";"SP";"UNESP/GUAR";"ENGENHARIA DE PRODUÇÃO";"MESTRADO";0,436904761904762
"2379";"33004099079P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/IS";"AGRONOMIA";"MESTRADO/DOUTORADO";0,427845528455285
"2380";"33004099080P0";"ENGENHARIAS IV";"ENGIV";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/IS";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,497413793103448
"2381";"33004099082P2";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/IS";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,43125
"2382";"33004099083P9";"MATERIAIS";"MATE";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/IS";"CIÊNCIA DOS MATERIAIS";"MESTRADO/DOUTORADO";0,526388888888889
"2383";"33004099084P5";"ENGENHARIAS I";"ENGI";"ESTADUAL";"PÚBLICA";1999;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/IS";"ENGENHARIA CIVIL";"MESTRADO";0,450416666666667
"2384";"33004099086P8";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";"SUDESTE";"SP";"UNESP/IS";"CIÊNCIA E TECNOLOGIA ANIMAL";"MESTRADO";0,395634920634921
"2385";"33004102001P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/JAB";"AGRONOMIA (PRODUÇÃO VEGETAL)";"MESTRADO/DOUTORADO";0,450238095238095
"2386";"33004102002P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";"SUDESTE";"SP";"UNESP/JAB";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,407843137254902
"2387";"33004102029P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1985;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/JAB";"AGRONOMIA (GENÉTICA E MELHORAMENTO DE PLANTAS)";"MESTRADO/DOUTORADO";0,519333333333333
"2388";"33004102030P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"ESTADUAL";"PÚBLICA";1985;"ACADÊMICO";"5";"SUDESTE";"SP";"UNESP/JAB";"GENÉTICA E MELHORAMENTO ANIMAL";"MESTRADO/DOUTORADO";0,607222222222222
