"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"QIP";"QPP";"DIPP";"DFPP";"QMP";"DFCP";"CC"
"3717";"52002012015P0";"ENGENHARIAS III";"ENGIII";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"ENGENHARIA DE PRODUÇÃO E SISTEMAS";"MESTRADO";3;23;0,130434782608696;1,77777777777778;2;1;0,565217391304348
"3718";"52002012016P7";"ENFERMAGEM";"ENFE";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"ATENÇÃO À SAÚDE";"MESTRADO";3;22;0,136363636363636;2;2,11764705882353;1,10294117647059;0,619652406417112
"3719";"52004015001P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"MUNICIPAL";"PÚBLICA";2004;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"FESURV";"PRODUÇÃO VEGETAL";"MESTRADO";4;14;0,285714285714286;2;2,5;0,833333333333333;0,55952380952381
"3720";"52005011001P9";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFG";"TECNOLOGIA DE PROCESSOS SUSTENTÁVEIS";"MESTRADO PROF.";2;18;0,111111111111111;NA;NA;NA;NA
"3721";"52005011002P5";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFG";"EDUCAÇÃO PARA CIÊNCIAS E MATEMÁTICA";"MESTRADO PROF.";1;1;1;NA;NA;NA;NA
"3722";"52006018001P5";"CIÊNCIAS AMBIENTAIS";"CAMB";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UNIEVANGELICA";"SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE";"MESTRADO";4;46;0,0869565217391304;1,52;1,64;1;0,543478260869565
"3723";"52010015002P5";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"ZOOTECNIA";"MESTRADO";3;9;0,333333333333333;NA;NA;NA;NA
"3724";"52010015003P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"AGROQUÍMICA";"MESTRADO";4;20;0,2;NA;NA;NA;NA
"3725";"52010015004P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"IFGOIANO";"CIÊNCIAS AGRÁRIAS - AGRONOMIA";"MESTRADO/DOUTORADO";4;14;0,285714285714286;NA;NA;NA;NA
"3726";"52010015005P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"OLERICULTURA";"MESTRADO PROF.";5;6;0,833333333333333;NA;NA;NA;NA
"3727";"52010015101P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"PROGRAMA DE PÓS-GRADUAÇÃO EM IRRIGAÇÃO NO CERRADO";"MESTRADO PROF.";3;7;0,428571428571429;NA;NA;NA;NA
"3728";"52010015102P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"PROTEÇÃO DE PLANTAS";"MESTRADO PROF.";3;11;0,272727272727273;NA;NA;NA;NA
"3729";"52010015103P6";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"PÓS GRADUAÇÃO EM TECNOLOGIA DE ALIMENTOS";"MESTRADO PROF.";2;6;0,333333333333333;NA;NA;NA;NA
"3730";"52010015104P2";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"BIODIVERSIDADE E CONSERVAÇÃO";"MESTRADO";3;9;0,333333333333333;NA;NA;NA;NA
"3731";"52010015105P9";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"CONSERVAÇÃO DE RECURSOS NATURAIS DO CERRADO";"MESTRADO PROF.";4;11;0,363636363636364;NA;NA;NA;NA
"3732";"52012018001P1";"QUÍMICA";"QUIM";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"CIÊNCIAS MOLECULARES";"MESTRADO";1;3;0,333333333333333;3,14285714285714;3,28571428571429;1,06666666666667;0,7
"3733";"52012018003P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"PRODUÇÃO VEGETAL";"MESTRADO";4;15;0,266666666666667;4;4;1;0,633333333333333
"3734";"52012018004P0";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"EDUCAÇÃO, LINGUAGEM E TECNOLOGIAS";"MESTRADO";6;16;0,375;1,65217391304348;1,34782608695652;1,27536231884058;0,82518115942029
"3735";"52012018005P7";"CIÊNCIAS AMBIENTAIS";"CAMB";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UEG";"RECURSOS NATURAIS DO CERRADO (RENAC)";"MESTRADO/DOUTORADO";5;28;0,178571428571429;1,5;2,6875;0,773065476190476;0,475818452380952
"3736";"52012018006P3";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"TERRITÓRIOS E EXPRESSÕES CULTURAIS NO CERRADO";"MESTRADO";2;18;0,111111111111111;1,68;2,08;0,938787878787879;0,524949494949495
"3737";"52012018007P0";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UEG";"ENSINO DE CIÊNCIAS";"MESTRADO PROF.";4;10;0,4;1,75;2;1,04375;0,721875
"3738";"52012018008P6";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"CIÊNCIAS APLICADAS A PRODUTOS PARA SAÚDE";"MESTRADO";4;20;0,2;2,06451612903226;1,93548387096774;1,06451612903226;0,632258064516129
"3739";"52012018009P2";"CIÊNCIAS AMBIENTAIS";"CAMB";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"AMBIENTE E SOCIEDADE";"MESTRADO";4;13;0,307692307692308;1,75675675675676;1,54054054054054;1,25405405405405;0,780873180873181
"3740";"52016013001P7";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"ALFA";"DESENVOLVIMENTO REGIONAL";"MESTRADO PROF.";2;19;0,105263157894737;1,1875;1,1875;1;0,552631578947368
"3741";"52016013002P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"ALFA";"ADMINISTRAÇÃO";"MESTRADO PROF.";2;25;0,08;2,42857142857143;1,42857142857143;1,9047619047619;0,992380952380952
"3742";"53001010001P0";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"EDUCAÇÃO";"MESTRADO/DOUTORADO";8;65;0,123076923076923;2,61904761904762;2,95238095238095;0,96005291005291;0,541564916564917
"3743";"53001010002P6";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"FÍSICA";"MESTRADO/DOUTORADO";3;8;0,375;1,2;1,74285714285714;0,8;0,5875
"3744";"53001010003P2";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";"CENTRO-OESTE";"DF";"UNB";"MATEMÁTICA";"MESTRADO/DOUTORADO";2;69;0,0289855072463768;1,5;1,75;1,02777777777778;0,528381642512077
"3745";"53001010005P5";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"QUÍMICA";"MESTRADO/DOUTORADO";6;84;0,0714285714285714;1,45161290322581;2,19354838709677;0,752688172043011;0,412058371735791
"3746";"53001010006P1";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"GEOLOGIA";"MESTRADO/DOUTORADO";2;54;0,037037037037037;1,42857142857143;2,85714285714286;0,588095238095238;0,312566137566138
"3747";"53001010007P8";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS BIOLÓGICAS (BIOLOGIA MOLECULAR)";"MESTRADO/DOUTORADO";3;78;0,0384615384615385;1,85714285714286;2,42857142857143;0,797619047619048;0,418040293040293
"3748";"53001010008P4";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"ECOLOGIA";"MESTRADO/DOUTORADO";4;41;0,0975609756097561;1,28571428571429;1,57142857142857;0,880952380952381;0,489256678281069
"3749";"53001010009P0";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"SOCIOLOGIA";"MESTRADO/DOUTORADO";9;56;0,160714285714286;1,20689655172414;1,13793103448276;1,05172413793103;0,60621921182266
"3750";"53001010010P9";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"7";"CENTRO-OESTE";"DF";"UNB";"ANTROPOLOGIA";"MESTRADO/DOUTORADO";13;80;0,1625;1,5;2,1;0,861666666666667;0,512083333333333
"3751";"53001010011P5";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"HISTÓRIA";"MESTRADO/DOUTORADO";6;36;0,166666666666667;1,5;1;1,5;0,833333333333333
"3752";"53001010015P0";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"MEDICINA TROPICAL";"MESTRADO/DOUTORADO";8;52;0,153846153846154;2,02040816326531;2,46938775510204;0,932410106899903;0,543128130373028
"3753";"53001010016P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";1;15;0,0666666666666667;1,38461538461538;1,53846153846154;0,948717948717949;0,507692307692308
"3754";"53001010017P3";"DIREITO";"DIRE";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"DIREITO";"MESTRADO/DOUTORADO";2;44;0,0454545454545455;2,19230769230769;3,67307692307692;0,668676462426462;0,357065503940504
"3755";"53001010018P0";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS DA INFORMAÇÃO";"MESTRADO/DOUTORADO";1;17;0,0588235294117647;1,75;1,75;1,015625;0,537224264705882
"3756";"53001010019P6";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"COMUNICAÇÃO";"MESTRADO/DOUTORADO";3;38;0,0789473684210526;1,82758620689655;1,75862068965517;1,07471264367816;0,576830006049607
"3757";"53001010021P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"FITOPATOLOGIA";"MESTRADO/DOUTORADO";6;56;0,107142857142857;1,18181818181818;1,27272727272727;0,954545454545455;0,530844155844156
"3758";"53001010022P7";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"LITERATURA";"MESTRADO/DOUTORADO";4;34;0,117647058823529;2,03448275862069;2,51724137931034;0,978735632183908;0,548191345503719
"3759";"53001010023P3";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"LINGÜÍSTICA";"MESTRADO/DOUTORADO";5;88;0,0568181818181818;1,53658536585366;1,92682926829268;0,917886178861789;0,487352180339985
"3760";"53001010025P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"RELAÇÕES INTERNACIONAIS";"MESTRADO/DOUTORADO";7;44;0,159090909090909;1,69230769230769;1,69230769230769;1,09615384615385;0,627622377622378
"3761";"53001010026P2";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIA POLÍTICA";"MESTRADO/DOUTORADO";2;1;2;NA;NA;NA;NA
"3762";"53001010029P1";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"ESTUDOS COMPARADOS SOBRE AS AMÉRICAS";"MESTRADO/DOUTORADO";4;42;0,0952380952380952;3,42857142857143;3,53571428571429;0,980357142857143;0,537797619047619
"3763";"53001010030P0";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"TRANSPORTES";"MESTRADO/DOUTORADO";2;18;0,111111111111111;NA;NA;NA;NA
"3764";"53001010031P6";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"PATOLOGIA MOLECULAR";"MESTRADO/DOUTORADO";4;58;0,0689655172413793;1,5;1,75;0,895833333333333;0,482399425287356
"3765";"53001010032P2";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"GEOTECNIA";"MESTRADO/DOUTORADO";2;35;0,0571428571428571;NA;NA;NA;NA
"3766";"53001010035P1";"SERVIÇO SOCIAL";"SSOC";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"POLÍTICA SOCIAL";"MESTRADO/DOUTORADO";10;50;0,2;1,38461538461538;1,76923076923077;0,894871794871795;0,547435897435897
"3767";"53001010036P8";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"ESTRUTURAS E CONSTRUÇÃO CIVIL";"MESTRADO/DOUTORADO";2;26;0,0769230769230769;NA;NA;NA;NA
"3768";"53001010038P0";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"BOTÂNICA";"MESTRADO/DOUTORADO";5;53;0,0943396226415094;2,75;3,08333333333333;0,934722222222222;0,514530922431866
"3769";"53001010040P5";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"ARTES";"MESTRADO/DOUTORADO";2;3;0,666666666666667;2,82352941176471;2,76470588235294;1,04705882352941;0,856862745098039
"3770";"53001010041P1";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"TECNOLOGIA AMBIENTAL E RECURSOS HÍDRICOS";"MESTRADO/DOUTORADO";7;23;0,304347826086957;2,41666666666667;3,45833333333333;0,792773199023199;0,548560512555078
"3771";"53001010042P8";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"ARQUITETURA E URBANISMO";"MESTRADO/DOUTORADO";5;46;0,108695652173913;1,4;1,85;0,855833333333333;0,482264492753623
"3772";"53001010043P4";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"GEOGRAFIA";"MESTRADO/DOUTORADO";3;22;0,136363636363636;1,66666666666667;3,16666666666667;0,513888888888889;0,325126262626263
"3773";"53001010044P0";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"DESENVOLVIMENTO SUSTENTÁVEL";"MESTRADO/DOUTORADO";5;21;0,238095238095238;2,29411764705882;2,29411764705882;1,01307189542484;0,625583566760037
"3774";"53001010045P7";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"BIOLOGIA ANIMAL";"MESTRADO/DOUTORADO";2;21;0,0952380952380952;1,60869565217391;2,34782608695652;0,760869565217391;0,428053830227743
"3775";"53001010046P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS FLORESTAIS";"MESTRADO/DOUTORADO";1;5;0,2;NA;NA;NA;NA
"3776";"53001010047P0";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";4;118;0,0338983050847458;1,63157894736842;2;0,896198830409357;0,465048567747051
"3777";"53001010048P6";"FILOSOFIA";"FILO";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"FILOSOFIA";"MESTRADO";2;22;0,0909090909090909;2;1,6;1,35;0,720454545454545
"3778";"53001010049P2";"NUTRIÇÃO";"NUTR";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"NUTRIÇÃO HUMANA";"MESTRADO/DOUTORADO";6;27;0,222222222222222;1,66666666666667;2;0,888888888888889;0,555555555555556
"3779";"53001010051P7";"MEDICINA I";"MEDI";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"CIENCIAS MEDICAS";"MESTRADO/DOUTORADO";4;15;0,266666666666667;NA;NA;NA;NA
"3780";"53001010052P3";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"SISTEMAS MECATRÔNICOS";"MESTRADO/DOUTORADO";8;42;0,19047619047619;2,42105263157895;2,52631578947368;0,989473684210526;0,589974937343358
"3781";"53001010053P0";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS MECÂNICAS";"MESTRADO/DOUTORADO";7;19;0,368421052631579;1,28571428571429;1,78571428571429;0,839285714285714;0,603853383458647
"3782";"53001010054P6";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"INFORMÁTICA";"MESTRADO/DOUTORADO";4;49;0,0816326530612245;2,07142857142857;2,64285714285714;0,894982993197279;0,488307823129252
"3783";"53001010055P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2004;"PROFISSIONAL";"4";"CENTRO-OESTE";"DF";"UNB";"ADMINISTRAÇÃO";"MESTRADO PROF.";7;17;0,411764705882353;1,16666666666667;1,11111111111111;1,02777777777778;0,719771241830065
"3784";"53001010056P9";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2003;"PROFISSIONAL";"4";"CENTRO-OESTE";"DF";"UNB";"ENSINO DE CIÊNCIAS";"MESTRADO PROF.";2;16;0,125;1,2;1,6;0,866666666666667;0,495833333333333
"3785";"53001010057P5";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"3";"CENTRO-OESTE";"DF";"UNB";"MÚSICA";"MESTRADO";4;13;0,307692307692308;1,375;1,125;1,25;0,778846153846154
"3786";"53001010058P1";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";1999;"PROFISSIONAL";"4";"CENTRO-OESTE";"DF";"UNB";"ECONOMIA";"MESTRADO PROF.";1;2;0,5;NA;NA;NA;NA
"3787";"53001010060P6";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";1998;"PROFISSIONAL";"3";"CENTRO-OESTE";"DF";"UNB";"DESENVOLVIMENTO SUSTENTÁVEL";"MESTRADO PROF.";4;4;1;NA;NA;NA;NA
"3788";"53001010062P9";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE";"MESTRADO/DOUTORADO";3;51;0,0588235294117647;2,33333333333333;2,75;0,948611111111111;0,503717320261438
"3789";"53001010063P5";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"DF";"UNB";"AGRONEGÓCIOS";"MESTRADO";6;19;0,315789473684211;1,61538461538462;1,5;1,06410256410256;0,689946018893387
"3790";"53001010064P1";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"PSICOLOGIA CLÍNICA E CULTURA";"MESTRADO/DOUTORADO";2;37;0,0540540540540541;1,44117647058824;1,88235294117647;0,870098039215686;0,46207604663487
"3791";"53001010065P8";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO)";"MESTRADO/DOUTORADO";2;49;0,0408163265306122;1,6;2,4;0,831666666666667;0,436241496598639
"3792";"53001010066P4";"EDUCAÇÃO FÍSICA";"EFIS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"EDUCAÇÃO FÍSICA";"MESTRADO/DOUTORADO";4;52;0,0769230769230769;1,74468085106383;2,06382978723404;1,06231003039514;0,569616553659107
"3793";"53001010067P0";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS ANIMAIS";"MESTRADO/DOUTORADO";7;52;0,134615384615385;1;1,66666666666667;0,866666666666667;0,500641025641026
"3794";"53001010068P7";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS DO COMPORTAMENTO";"MESTRADO/DOUTORADO";3;32;0,09375;1,75;2,375;0,770833333333333;0,432291666666667
"3795";"53001010070P1";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"SAÚDE ANIMAL";"MESTRADO/DOUTORADO";1;17;0,0588235294117647;1;1,66666666666667;0,666666666666667;0,362745098039216
"3796";"53001010071P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"AGRONOMIA";"MESTRADO/DOUTORADO";3;7;0,428571428571429;1,6;1,6;1;0,714285714285714
"3797";"53001010074P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"CENTRO-OESTE";"DF";"UNB";"ESTATISTICA";"MESTRADO";3;16;0,1875;1,72222222222222;1,72222222222222;1,09722222222222;0,642361111111111
"3798";"53001010075P3";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"GEOCIÊNCIAS APLICADAS";"MESTRADO/DOUTORADO";2;7;0,285714285714286;2,16666666666667;2,33333333333333;0,986111111111111;0,635912698412698
"3799";"53001010076P0";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"BIOÉTICA";"MESTRADO/DOUTORADO";2;10;0,2;NA;NA;NA;NA
"3800";"53001010078P2";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"CENTRO-OESTE";"DF";"UNB";"LINGÜÍSTICA APLICADA";"MESTRADO";1;1;1;2;1,44444444444444;1,35185185185185;1,17592592592593
"3801";"53001010080P7";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";8;26;0,307692307692308;2,36363636363636;3,72727272727273;0,783658008658009;0,545675158175158
"3802";"53001010081P3";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"ENGENHARIA DE SISTEMAS ELETRÔNICOS E DE AUTOMAÇÃO";"MESTRADO/DOUTORADO";7;42;0,166666666666667;1,46153846153846;1,76923076923077;0,957051282051282;0,561858974358974
